/home/slee/miniconda3/bin/python /home/slee/Desktop/code/mir-hw2/q5.py



tempo / 2 :


Cha Cha
id = 489 , gt =124 , t1 = 246.0938 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.9846 , t2/gt = 3.9693
id = 397 , gt =174 , t1 = 337.0414 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 1.9370 , t2/gt = 2.0251
id = 398 , gt =180 , t1 = 352.3615 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4667 , t1/gt = 1.9576 , t2/gt = 2.8711
id = 399 , gt =180 , t1 = 322.9980 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0909 , t1/gt = 1.7944 , t2/gt = 1.9576
id = 400 , gt =180 , t1 = 267.3087 , t2 =276.8555 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0357 , t1/gt = 1.4850 , t2/gt = 1.5381
id = 401 , gt =174 , t1 = 455.9972 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1333 , t1/gt = 2.6207 , t2/gt = 2.9701
id = 402 , gt =177 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 1.9907 , t2/gt = 2.0855
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Viennese Waltz : avg.P-score = 0.0000 , avg.ALOTC = 0.0000
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/t1 = 1.3613
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t1/gt = 1.8234
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/gt = 2.4237
Slow Waltz
id = 228 , gt = 87 , t1 = 369.1406 , t2 =407.9975 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 4.2430 , t2/gt = 4.6896
id = 229 , gt = 87 , t1 = 352.3615 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 4.0501 , t2/gt = 4.4551
id = 230 , gt = 87 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.2430 , t2/gt = 4.4551
id = 231 , gt = 87 , t1 = 267.3087 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.8125 , t1/gt = 3.0725 , t2/gt = 5.5689
id = 232 , gt = 87 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.2430 , t2/gt = 4.4551
id = 233 , gt = 84 , t1 = 352.3615 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3750 , t1/gt = 4.1948 , t2/gt = 5.7678
id = 234 , gt = 84 , t1 = 250.0630 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9375 , t1/gt = 2.9769 , t2/gt = 5.7678
id = 235 , gt = 84 , t1 = 258.3984 , t2 =337.0414 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3043 , t1/gt = 3.0762 , t2/gt = 4.0124
id = 236 , gt = 87 , t1 = 337.0414 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0952 , t1/gt = 3.8740 , t2/gt = 4.2430
id = 237 , gt = 87 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.2430 , t2/gt = 4.4551
id = 238 , gt = 87 , t1 = 322.9980 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2000 , t1/gt = 3.7126 , t2/gt = 4.4551
id = 239 , gt = 87 , t1 = 258.3984 , t2 =267.3087 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0345 , t1/gt = 2.9701 , t2/gt = 3.0725
id = 240 , gt = 87 , t1 = 267.3087 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9333 , t1/gt = 3.0725 , t2/gt = 5.9402
id = 241 , gt = 84 , t1 = 352.3615 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 4.1948 , t2/gt = 4.6143
id = 242 , gt = 87 , t1 = 369.1406 , t2 =407.9975 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 4.2430 , t2/gt = 4.6896
id = 243 , gt = 87 , t1 = 258.3984 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 2.9701 , t2/gt = 4.4551
id = 244 , gt = 87 , t1 = 258.3984 , t2 =267.3087 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0345 , t1/gt = 2.9701 , t2/gt = 3.0725
id = 245 , gt = 87 , t1 = 258.3984 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4286 , t1/gt = 2.9701 , t2/gt = 4.2430
id = 246 , gt = 87 , t1 = 387.5977 , t2 =430.6641 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1111 , t1/gt = 4.4551 , t2/gt = 4.9502
id = 247 , gt = 87 , t1 = 352.3615 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 4.0501 , t2/gt = 4.4551
id = 248 , gt = 87 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.2430 , t2/gt = 4.4551
id = 249 , gt = 87 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.2430 , t2/gt = 4.4551
id = 250 , gt = 87 , t1 = 267.3087 , t2 =455.9972 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.7059 , t1/gt = 3.0725 , t2/gt = 5.2413
id = 251 , gt = 87 , t1 = 337.0414 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 3.8740 , t2/gt = 4.0501
id = 252 , gt = 87 , t1 = 267.3087 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4500 , t1/gt = 3.0725 , t2/gt = 4.4551
id = 253 , gt = 87 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 4.0501 , t2/gt = 4.2430
id = 254 , gt = 87 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.2430 , t2/gt = 4.4551
id = 255 , gt = 84 , t1 = 484.4971 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 5.7678 , t2/gt = 6.1523
id = 256 , gt = 87 , t1 = 267.3087 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3810 , t1/gt = 3.0725 , t2/gt = 4.2430
id = 257 , gt = 87 , t1 = 387.5977 , t2 =407.9975 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 4.4551 , t2/gt = 4.6896
id = 258 , gt = 84 , t1 = 337.0414 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1500 , t1/gt = 4.0124 , t2/gt = 4.6143
id = 259 , gt = 81 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.5573 , t2/gt = 4.7852
id = 260 , gt = 87 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 4.0501 , t2/gt = 4.2430
id = 261 , gt = 87 , t1 = 258.3984 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9701 , t2/gt = 5.9402
id = 262 , gt = 87 , t1 = 387.5977 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3333 , t1/gt = 4.4551 , t2/gt = 5.9402
id = 263 , gt = 87 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 4.0501 , t2/gt = 4.2430
id = 264 , gt = 87 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.2430 , t2/gt = 4.4551
id = 265 , gt = 84 , t1 = 352.3615 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 4.1948 , t2/gt = 4.6143
id = 266 , gt = 84 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 4.1948 , t2/gt = 4.3945
id = 267 , gt = 84 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.3945 , t2/gt = 4.6143
id = 268 , gt = 84 , t1 = 484.4971 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 5.7678 , t2/gt = 6.1523
id = 269 , gt = 84 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.3945 , t2/gt = 4.6143
id = 270 , gt = 84 , t1 = 369.1406 , t2 =455.9972 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2353 , t1/gt = 4.3945 , t2/gt = 5.4285
id = 271 , gt = 84 , t1 = 407.9975 , t2 =430.6641 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0556 , t1/gt = 4.8571 , t2/gt = 5.1270
id = 272 , gt = 87 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.2430 , t2/gt = 4.4551
id = 273 , gt = 84 , t1 = 250.0630 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4762 , t1/gt = 2.9769 , t2/gt = 4.3945
id = 274 , gt = 87 , t1 = 258.3984 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9701 , t2/gt = 5.9402
id = 275 , gt = 84 , t1 = 369.1406 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3125 , t1/gt = 4.3945 , t2/gt = 5.7678
id = 276 , gt = 87 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 4.0501 , t2/gt = 4.2430
id = 277 , gt = 87 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.2430 , t2/gt = 4.4551
id = 278 , gt = 84 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 4.1948 , t2/gt = 4.3945
id = 279 , gt = 84 , t1 = 337.0414 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4375 , t1/gt = 4.0124 , t2/gt = 5.7678
id = 280 , gt = 87 , t1 = 352.3615 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4667 , t1/gt = 4.0501 , t2/gt = 5.9402
id = 281 , gt = 84 , t1 = 250.0630 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4762 , t1/gt = 2.9769 , t2/gt = 4.3945
id = 282 , gt = 87 , t1 = 455.9972 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0625 , t1/gt = 5.2413 , t2/gt = 5.5689
id = 283 , gt = 87 , t1 = 484.4971 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 5.5689 , t2/gt = 5.9402
id = 284 , gt = 87 , t1 = 337.0414 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 3.8740 , t2/gt = 4.0501
id = 285 , gt = 87 , t1 = 369.1406 , t2 =407.9975 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 4.2430 , t2/gt = 4.6896
id = 286 , gt = 84 , t1 = 250.0630 , t2 =258.3984 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0333 , t1/gt = 2.9769 , t2/gt = 3.0762
id = 287 , gt = 84 , t1 = 484.4971 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 5.7678 , t2/gt = 6.1523
id = 288 , gt = 87 , t1 = 276.8555 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4000 , t1/gt = 3.1822 , t2/gt = 4.4551
id = 289 , gt = 87 , t1 = 484.4971 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 5.5689 , t2/gt = 5.9402
id = 290 , gt = 87 , t1 = 258.3984 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 2.9701 , t2/gt = 4.4551
id = 291 , gt = 84 , t1 = 337.0414 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 4.0124 , t2/gt = 4.1948
id = 292 , gt = 87 , t1 = 352.3615 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4667 , t1/gt = 4.0501 , t2/gt = 5.9402
id = 293 , gt = 87 , t1 = 337.0414 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1500 , t1/gt = 3.8740 , t2/gt = 4.4551
id = 294 , gt = 87 , t1 = 258.3984 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9701 , t2/gt = 5.9402
id = 295 , gt = 84 , t1 = 250.0630 , t2 =258.3984 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0333 , t1/gt = 2.9769 , t2/gt = 3.0762
id = 296 , gt = 87 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.2430 , t2/gt = 4.4551
id = 297 , gt = 87 , t1 = 258.3984 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9701 , t2/gt = 5.9402
id = 298 , gt = 87 , t1 = 387.5977 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3333 , t1/gt = 4.4551 , t2/gt = 5.9402
id = 299 , gt = 87 , t1 = 484.4971 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 5.5689 , t2/gt = 5.9402
id = 300 , gt = 87 , t1 = 369.1406 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4000 , t1/gt = 4.2430 , t2/gt = 5.9402
id = 301 , gt = 84 , t1 = 250.0630 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9375 , t1/gt = 2.9769 , t2/gt = 5.7678
id = 302 , gt = 84 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.3945 , t2/gt = 4.6143
id = 303 , gt = 84 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 4.3945 , t2/gt = 4.6143
id = 304 , gt = 87 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 4.0501 , t2/gt = 4.2430
id = 305 , gt = 90 , t1 = 267.3087 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9333 , t1/gt = 2.9701 , t2/gt = 5.7422
id = 306 , gt = 87 , t1 = 352.3615 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 4.0501 , t2/gt = 4.4551
id = 307 , gt = 84 , t1 = 337.0414 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 4.0124 , t2/gt = 4.1948
id = 308 , gt = 90 , t1 = 369.1406 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4000 , t1/gt = 4.1016 , t2/gt = 5.7422
id = 309 , gt = 84 , t1 = 250.0630 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5500 , t1/gt = 2.9769 , t2/gt = 4.6143
id = 310 , gt = 84 , t1 = 455.9972 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1333 , t1/gt = 5.4285 , t2/gt = 6.1523
id = 311 , gt = 84 , t1 = 484.4971 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 5.7678 , t2/gt = 6.1523
id = 312 , gt = 84 , t1 = 430.6641 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2000 , t1/gt = 5.1270 , t2/gt = 6.1523
id = 313 , gt = 84 , t1 = 267.3087 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3182 , t1/gt = 3.1822 , t2/gt = 4.1948
id = 314 , gt = 84 , t1 = 387.5977 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2500 , t1/gt = 4.6143 , t2/gt = 5.7678
id = 315 , gt = 84 , t1 = 250.0630 , t2 =337.0414 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3478 , t1/gt = 2.9769 , t2/gt = 4.0124
id = 316 , gt = 84 , t1 = 484.4971 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0667 , t1/gt = 5.7678 , t2/gt = 6.1523
id = 317 , gt = 84 , t1 = 267.3087 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9333 , t1/gt = 3.1822 , t2/gt = 6.1523
id = 318 , gt = 91 , t1 = 267.3087 , t2 =407.9975 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5263 , t1/gt = 2.9375 , t2/gt = 4.4835
id = 319 , gt = 90 , t1 = 267.3087 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4500 , t1/gt = 2.9701 , t2/gt = 4.3066
id = 320 , gt = 84 , t1 = 369.1406 , t2 =407.9975 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 4.3945 , t2/gt = 4.8571
id = 321 , gt = 94 , t1 = 352.3615 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 3.7485 , t2/gt = 4.1234
id = 322 , gt = 72 , t1 = 430.6641 , t2 =455.9972 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0588 , t1/gt = 5.9814 , t2/gt = 6.3333
id = 323 , gt = 86 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 4.0972 , t2/gt = 4.2923
id = 324 , gt = 87 , t1 = 242.2485 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.1333 , t1/gt = 2.7845 , t2/gt = 5.9402
id = 325 , gt = 87 , t1 = 369.1406 , t2 =430.6641 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1667 , t1/gt = 4.2430 , t2/gt = 4.9502
id = 326 , gt = 87 , t1 = 258.3984 , t2 =267.3087 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0345 , t1/gt = 2.9701 , t2/gt = 3.0725
id = 327 , gt = 87 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 4.0501 , t2/gt = 4.2430
id = 328 , gt = 87 , t1 = 352.3615 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 4.0501 , t2/gt = 4.4551
id = 329 , gt = 87 , t1 = 369.1406 , t2 =407.9975 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 4.2430 , t2/gt = 4.6896
id = 330 , gt = 87 , t1 = 267.3087 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3810 , t1/gt = 3.0725 , t2/gt = 4.2430
id = 331 , gt = 87 , t1 = 407.9975 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2667 , t1/gt = 4.6896 , t2/gt = 5.9402
id = 332 , gt = 80 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 4.4045 , t2/gt = 4.6143
id = 333 , gt = 96 , t1 = 352.3615 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 3.6704 , t2/gt = 4.0375
id = 334 , gt = 94 , t1 = 352.3615 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 3.7485 , t2/gt = 4.1234
id = 335 , gt = 60 , t1 = 337.0414 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0952 , t1/gt = 5.6174 , t2/gt = 6.1523
id = 336 , gt = 88 , t1 = 337.0414 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5333 , t1/gt = 3.8300 , t2/gt = 5.8727
id = 337 , gt =112 , t1 = 322.9980 , t2 =337.0414 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0435 , t1/gt = 2.8839 , t2/gt = 3.0093
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Slow Waltz : avg.P-score = 0.0000 , avg.ALOTC = 0.0000
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/t1 = 1.2522
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t1/gt = 3.9971
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/gt = 4.8708
diff = 3
        Cha Cha : avg.P-score = 0.0000 , avg.ALOTC = 0.0000 avg.t2/t1 = 1.5547 avg.t1/gt = 2.7636 avg.t2/gt = 4.2748
           Jive : avg.P-score = 0.0000 , avg.ALOTC = 0.0000 avg.t2/t1 = 1.7219 avg.t1/gt = 1.7298 avg.t2/gt = 2.8650
      Quickstep : avg.P-score = 0.0122 , avg.ALOTC = 0.0056 avg.t2/t1 = 1.1772 avg.t1/gt = 1.4997 avg.t2/gt = 1.7680
          Rumba : avg.P-score = 0.0000 , avg.ALOTC = 0.0000 avg.t2/t1 = 1.4911 avg.t1/gt = 3.1191 avg.t2/gt = 4.5676
          Samba : avg.P-score = 0.0000 , avg.ALOTC = 0.0000 avg.t2/t1 = 1.3423 avg.t1/gt = 3.0503 avg.t2/gt = 4.0716
          Tango : avg.P-score = 0.0000 , avg.ALOTC = 0.0000 avg.t2/t1 = 1.1545 avg.t1/gt = 2.7562 avg.t2/gt = 3.1166
 Viennese Waltz : avg.P-score = 0.0000 , avg.ALOTC = 0.0000 avg.t2/t1 = 1.3613 avg.t1/gt = 1.8234 avg.t2/gt = 2.4237
     Slow Waltz : avg.P-score = 0.0000 , avg.ALOTC = 0.0000 avg.t2/t1 = 1.2522 avg.t1/gt = 3.9971 avg.t2/gt = 4.8708



tempo / 4 :


Cha Cha
id = 489 , gt =124 , t1 = 492.1875 , t2 =984.3750 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9693 , t2/gt = 7.9385
id = 490 , gt =136 , t1 = 492.1875 , t2 =543.9967 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 3.6190 , t2/gt = 4.0000
id = 491 , gt =123 , t1 = 469.8153 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 3.8196 , t2/gt = 4.0015
id = 492 , gt =124 , t1 = 492.1875 , t2 =984.3750 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9693 , t2/gt = 7.9385
id = 493 , gt =124 , t1 = 492.1875 , t2 =939.6307 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9091 , t1/gt = 3.9693 , t2/gt = 7.5777
id = 494 , gt =124 , t1 = 252.0960 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9524 , t1/gt = 2.0330 , t2/gt = 3.9693
id = 495 , gt =124 , t1 = 492.1875 , t2 =984.3750 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9693 , t2/gt = 7.9385
id = 496 , gt =124 , t1 = 492.1875 , t2 =645.9961 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3125 , t1/gt = 3.9693 , t2/gt = 5.2096
id = 497 , gt =124 , t1 = 322.9980 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5238 , t1/gt = 2.6048 , t2/gt = 3.9693
id = 498 , gt =124 , t1 = 492.1875 , t2 =645.9961 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3125 , t1/gt = 3.9693 , t2/gt = 5.2096
id = 499 , gt =124 , t1 = 492.1875 , t2 =984.3750 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9693 , t2/gt = 7.9385
id = 500 , gt =124 , t1 = 382.8125 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2857 , t1/gt = 3.0872 , t2/gt = 3.9693
id = 501 , gt =124 , t1 = 333.4173 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4762 , t1/gt = 2.6888 , t2/gt = 3.9693
id = 502 , gt =124 , t1 = 492.1875 , t2 =984.3750 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9693 , t2/gt = 7.9385
id = 503 , gt =124 , t1 = 492.1875 , t2 =984.3750 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9693 , t2/gt = 7.9385
id = 504 , gt =124 , t1 = 492.1875 , t2 =645.9961 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3125 , t1/gt = 3.9693 , t2/gt = 5.2096
id = 505 , gt =124 , t1 = 492.1875 , t2 =984.3750 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 3.9693 , t2/gt = 7.9385
id = 506 , gt =124 , t1 = 469.8153 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 3.7888 , t2/gt = 3.9693
